Todos os resultados da Mega Sena | Rede Loteria,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Conc.,Data,,,,,,,Gan.,Prêmio,Apostas
816,16/11/2006,20.0,21.0,30.0,40.0,47.0,52.0,0,,
815,11/11/2006,9.0,19.0,37.0,39.0,50.0,57.0,0,,
814,08/11/2006,2.0,8.0,11.0,41.0,46.0,50.0,0,,
813,04/11/2006,9.0,15.0,23.0,45.0,46.0,56.0,0,,
812,01/11/2006,11.0,13.0,38.0,39.0,54.0,57.0,0,,
811,28/10/2006,10.0,28.0,32.0,41.0,47.0,57.0,2,14597902.39,
810,25/10/2006,1.0,4.0,5.0,33.0,37.0,48.0,0,,
809,21/10/2006,5.0,11.0,15.0,23.0,25.0,30.0,0,,
808,18/10/2006,2.0,15.0,21.0,31.0,46.0,57.0,0,,
807,14/10/2006,2.0,8.0,27.0,32.0,49.0,56.0,0,,
806,12/10/2006,18.0,26.0,35.0,41.0,47.0,60.0,0,,
805,07/10/2006,2.0,30.0,36.0,43.0,48.0,60.0,0,,
804,04/10/2006,3.0,13.0,37.0,47.0,56.0,59.0,1,34172202.25,
803,30/09/2006,3.0,5.0,10.0,21.0,28.0,57.0,0,,
802,27/09/2006,6.0,14.0,18.0,24.0,48.0,60.0,0,,
801,23/09/2006,11.0,19.0,20.0,22.0,42.0,48.0,0,,
800,20/09/2006,1.0,7.0,11.0,37.0,38.0,56.0,0,,
799,16/09/2006,19.0,29.0,35.0,42.0,55.0,57.0,0,,
798,13/09/2006,3.0,4.0,9.0,29.0,32.0,52.0,0,,
797,09/09/2006,6.0,12.0,47.0,48.0,52.0,58.0,0,,
796,06/09/2006,5.0,19.0,24.0,34.0,39.0,43.0,0,,
795,02/09/2006,14.0,21.0,26.0,29.0,36.0,48.0,0,,
794,30/08/2006,3.0,38.0,42.0,47.0,55.0,56.0,0,,
793,26/08/2006,3.0,15.0,16.0,33.0,51.0,57.0,0,,
792,23/08/2006,9.0,29.0,34.0,43.0,45.0,56.0,0,,
791,19/08/2006,9.0,14.0,19.0,35.0,42.0,58.0,1,12212213.94,
790,16/08/2006,2.0,6.0,19.0,22.0,28.0,43.0,0,,
789,12/08/2006,6.0,31.0,38.0,39.0,50.0,60.0,0,,
788,09/08/2006,17.0,19.0,29.0,31.0,44.0,57.0,0,,
787,05/08/2006,20.0,31.0,34.0,37.0,54.0,60.0,0,,
786,02/08/2006,10.0,11.0,26.0,27.0,31.0,41.0,0,,
785,29/07/2006,5.0,8.0,17.0,35.0,37.0,48.0,1,9770979.43,
784,26/07/2006,8.0,27.0,37.0,42.0,53.0,56.0,0,,
783,22/07/2006,4.0,8.0,21.0,32.0,43.0,48.0,1,28244624.32,
782,19/07/2006,2.0,11.0,23.0,35.0,42.0,59.0,0,,
781,15/07/2006,8.0,10.0,13.0,39.0,54.0,56.0,0,,
780,12/07/2006,7.0,10.0,28.0,50.0,51.0,59.0,0,,
779,08/07/2006,25.0,26.0,29.0,36.0,52.0,54.0,0,,
778,05/07/2006,20.0,31.0,36.0,37.0,45.0,51.0,0,,
777,01/07/2006,2.0,14.0,23.0,28.0,50.0,56.0,0,,
776,28/06/2006,3.0,15.0,35.0,41.0,57.0,60.0,0,,
775,24/06/2006,12.0,27.0,42.0,46.0,47.0,50.0,0,,
774,21/06/2006,5.0,10.0,37.0,46.0,54.0,58.0,1,16319071.08,
773,17/06/2006,3.0,5.0,14.0,29.0,34.0,51.0,0,,
772,14/06/2006,10.0,35.0,38.0,51.0,52.0,60.0,0,,
771,10/06/2006,14.0,21.0,29.0,34.0,46.0,47.0,0,,
770,07/06/2006,4.0,12.0,25.0,34.0,35.0,48.0,0,,
769,03/06/2006,12.0,16.0,20.0,21.0,29.0,50.0,0,,
768,31/05/2006,4.0,8.0,30.0,33.0,37.0,59.0,1,21024430.31,
767,27/05/2006,15.0,22.0,32.0,38.0,50.0,54.0,0,,
766,24/05/2006,1.0,19.0,24.0,42.0,50.0,58.0,0,,
765,21/05/2006,3.0,10.0,16.0,30.0,37.0,50.0,0,,
764,18/05/2006,3.0,7.0,45.0,47.0,53.0,55.0,1,40539530.9,
763,13/05/2006,1.0,9.0,26.0,40.0,47.0,48.0,0,,
762,10/05/2006,9.0,12.0,21.0,37.0,39.0,54.0,0,,
761,06/05/2006,13.0,17.0,27.0,29.0,40.0,56.0,0,,
760,03/05/2006,12.0,17.0,44.0,45.0,46.0,60.0,0,,
759,29/04/2006,30.0,31.0,39.0,45.0,48.0,59.0,0,,
758,26/04/2006,1.0,23.0,36.0,43.0,47.0,59.0,0,,
757,22/04/2006,12.0,17.0,18.0,30.0,32.0,58.0,0,,
756,19/04/2006,5.0,27.0,37.0,38.0,41.0,50.0,0,,
755,15/04/2006,4.0,12.0,30.0,47.0,49.0,59.0,0,,
754,12/04/2006,3.0,4.0,13.0,34.0,42.0,50.0,0,,
753,08/04/2006,2.0,7.0,22.0,35.0,43.0,59.0,1,17388228.32,
752,05/04/2006,4.0,23.0,24.0,25.0,29.0,42.0,0,,
751,01/04/2006,4.0,7.0,20.0,25.0,38.0,50.0,0,,
750,29/03/2006,10.0,17.0,33.0,42.0,54.0,58.0,0,,
749,25/03/2006,4.0,24.0,47.0,48.0,50.0,57.0,0,,
748,22/03/2006,1.0,2.0,7.0,19.0,35.0,51.0,0,,
747,18/03/2006,2.0,3.0,12.0,21.0,23.0,56.0,0,,
746,15/03/2006,1.0,10.0,12.0,25.0,49.0,57.0,2,6995681.58,
745,11/03/2006,2.0,16.0,21.0,37.0,43.0,57.0,0,,
744,08/03/2006,4.0,12.0,23.0,26.0,39.0,46.0,0,,
743,04/03/2006,20.0,23.0,25.0,32.0,54.0,60.0,0,,
742,01/03/2006,2.0,7.0,17.0,34.0,41.0,50.0,0,,
741,25/02/2006,24.0,26.0,27.0,36.0,39.0,59.0,0,,
740,22/02/2006,12.0,16.0,28.0,29.0,47.0,50.0,1,26132814.65,
739,18/02/2006,6.0,10.0,35.0,45.0,49.0,56.0,0,,
738,15/02/2006,14.0,15.0,26.0,30.0,42.0,54.0,0,,
737,11/02/2006,11.0,12.0,24.0,32.0,33.0,38.0,0,,
736,08/02/2006,1.0,21.0,38.0,41.0,49.0,56.0,0,,
735,04/02/2006,9.0,15.0,38.0,40.0,42.0,52.0,0,,
734,01/02/2006,27.0,29.0,43.0,44.0,45.0,54.0,1,16726569.98,
733,28/01/2006,2.0,12.0,26.0,31.0,43.0,46.0,0,,
732,25/01/2006,6.0,17.0,19.0,49.0,50.0,53.0,0,,
731,21/01/2006,6.0,15.0,16.0,23.0,28.0,35.0,0,,
730,18/01/2006,2.0,15.0,16.0,45.0,50.0,54.0,0,,
729,14/01/2006,5.0,18.0,33.0,43.0,56.0,57.0,1,4969519.9,
728,11/01/2006,8.0,13.0,24.0,32.0,42.0,44.0,0,,
727,07/01/2006,4.0,12.0,14.0,30.0,42.0,59.0,0,,
726,04/01/2006,1.0,5.0,7.0,37.0,40.0,47.0,0,,
725,31/12/2005,3.0,9.0,35.0,37.0,41.0,49.0,2,15815987.63,
724,21/12/2005,17.0,27.0,34.0,48.0,51.0,55.0,0,,
723,17/12/2005,1.0,6.0,16.0,36.0,50.0,52.0,0,,
722,14/12/2005,9.0,18.0,36.0,44.0,57.0,60.0,0,,
721,10/12/2005,3.0,14.0,23.0,25.0,36.0,55.0,0,,
720,07/12/2005,12.0,31.0,44.0,51.0,54.0,56.0,0,,
719,03/12/2005,3.0,32.0,37.0,39.0,47.0,53.0,0,,
718,30/11/2005,7.0,21.0,33.0,35.0,39.0,58.0,0,,
717,26/11/2005,6.0,17.0,23.0,28.0,35.0,41.0,0,,
716,23/11/2005,2.0,7.0,16.0,29.0,32.0,50.0,1,945382.75,
715,19/11/2005,4.0,12.0,24.0,33.0,36.0,54.0,3,10825809.33,
714,16/11/2005,7.0,8.0,17.0,35.0,39.0,53.0,0,,
713,12/11/2005,1.0,12.0,16.0,26.0,46.0,54.0,0,,
712,09/11/2005,7.0,8.0,35.0,43.0,53.0,58.0,0,,
711,05/11/2005,5.0,10.0,33.0,40.0,41.0,59.0,0,,
710,29/10/2005,5.0,25.0,34.0,39.0,46.0,49.0,0,,
709,26/10/2005,4.0,6.0,9.0,22.0,29.0,44.0,0,,
708,22/10/2005,7.0,9.0,13.0,39.0,45.0,47.0,0,,
707,19/10/2005,1.0,8.0,10.0,36.0,43.0,51.0,2,19919975.72,
706,15/10/2005,2.0,7.0,10.0,17.0,22.0,60.0,0,,
705,08/10/2005,3.0,11.0,13.0,15.0,26.0,43.0,0,,
704,05/10/2005,2.0,4.0,18.0,27.0,34.0,50.0,0,,
703,01/10/2005,2.0,11.0,24.0,27.0,30.0,45.0,0,,
702,28/09/2005,1.0,18.0,45.0,56.0,57.0,58.0,0,,
701,24/09/2005,1.0,13.0,23.0,31.0,48.0,60.0,0,,
700,21/09/2005,2.0,3.0,14.0,24.0,31.0,40.0,0,,
699,19/09/2005,17.0,23.0,48.0,50.0,53.0,54.0,0,,
698,14/09/2005,8.0,12.0,22.0,27.0,43.0,55.0,0,,
697,10/09/2005,28.0,31.0,32.0,35.0,51.0,53.0,0,,
696,03/09/2005,9.0,16.0,34.0,37.0,53.0,57.0,2,19251302.49,
695,31/08/2005,6.0,11.0,13.0,21.0,40.0,52.0,0,,
694,27/08/2005,15.0,19.0,29.0,37.0,41.0,53.0,0,,
693,24/08/2005,13.0,14.0,17.0,31.0,41.0,50.0,0,,
692,20/08/2005,11.0,18.0,33.0,57.0,58.0,60.0,0,,
691,17/08/2005,8.0,16.0,37.0,50.0,55.0,58.0,0,,
690,13/08/2005,8.0,12.0,15.0,41.0,47.0,53.0,0,,
689,10/08/2005,6.0,7.0,31.0,49.0,51.0,60.0,0,,
688,06/08/2005,11.0,21.0,30.0,35.0,47.0,52.0,0,,
687,03/08/2005,1.0,7.0,14.0,41.0,48.0,59.0,0,,
686,30/07/2005,4.0,5.0,15.0,26.0,33.0,54.0,0,,
685,27/07/2005,5.0,12.0,27.0,33.0,43.0,56.0,1,44331219.78,
684,23/07/2005,17.0,19.0,33.0,37.0,40.0,50.0,0,,
683,20/07/2005,2.0,11.0,12.0,35.0,40.0,43.0,0,,
682,16/07/2005,4.0,27.0,36.0,37.0,47.0,60.0,0,,
681,13/07/2005,21.0,25.0,38.0,53.0,58.0,59.0,0,,
680,09/07/2005,2.0,3.0,5.0,22.0,26.0,44.0,0,,
679,06/07/2005,3.0,21.0,25.0,37.0,54.0,58.0,1,51890452.61,
678,02/07/2005,14.0,31.0,40.0,42.0,44.0,46.0,0,,
677,29/06/2005,8.0,10.0,25.0,32.0,48.0,55.0,0,,
676,25/06/2005,9.0,15.0,32.0,41.0,42.0,49.0,0,,
675,22/06/2005,24.0,25.0,30.0,42.0,43.0,50.0,0,,
674,18/06/2005,18.0,22.0,29.0,32.0,38.0,42.0,0,,
673,15/06/2005,6.0,11.0,20.0,34.0,37.0,40.0,0,,
672,11/06/2005,24.0,28.0,34.0,38.0,43.0,53.0,0,,
671,08/06/2005,9.0,16.0,27.0,38.0,39.0,51.0,0,,
670,04/06/2005,22.0,37.0,42.0,48.0,58.0,59.0,0,,
669,01/06/2005,7.0,24.0,27.0,40.0,41.0,49.0,1,2170216.15,
668,28/05/2005,1.0,2.0,14.0,33.0,49.0,56.0,0,,
667,25/05/2005,1.0,4.0,5.0,16.0,23.0,49.0,1,34263173.55,
666,21/05/2005,7.0,16.0,26.0,29.0,45.0,55.0,0,,
665,18/05/2005,7.0,8.0,18.0,25.0,47.0,48.0,0,,
664,14/05/2005,1.0,12.0,36.0,38.0,55.0,59.0,0,,
663,11/05/2005,1.0,27.0,30.0,49.0,51.0,55.0,0,,
662,07/05/2005,4.0,18.0,23.0,25.0,56.0,60.0,0,,
661,04/05/2005,4.0,27.0,36.0,40.0,42.0,55.0,0,,
660,30/04/2005,5.0,11.0,38.0,46.0,53.0,54.0,0,,
659,27/04/2005,14.0,29.0,34.0,40.0,51.0,52.0,0,,
658,23/04/2005,3.0,6.0,11.0,20.0,36.0,41.0,0,,
657,20/04/2005,16.0,20.0,33.0,58.0,59.0,60.0,1,11354235.39,
656,16/04/2005,35.0,36.0,37.0,46.0,51.0,59.0,0,,
655,13/04/2005,1.0,26.0,37.0,39.0,43.0,48.0,0,,
654,09/04/2005,6.0,10.0,11.0,40.0,41.0,56.0,1,15767596.35,
653,06/04/2005,5.0,9.0,19.0,24.0,31.0,34.0,0,,
652,02/04/2005,10.0,18.0,20.0,24.0,56.0,57.0,0,,
651,30/03/2005,26.0,28.0,39.0,45.0,48.0,60.0,0,,
650,26/03/2005,10.0,24.0,25.0,29.0,53.0,59.0,0,,
649,23/03/2005,9.0,24.0,33.0,41.0,48.0,54.0,0,,
648,19/03/2005,5.0,23.0,29.0,42.0,45.0,48.0,3,361199.61,
647,16/03/2005,11.0,12.0,14.0,19.0,54.0,56.0,1,17603353.15,
646,12/03/2005,10.0,13.0,32.0,47.0,49.0,60.0,0,,
645,09/03/2005,3.0,24.0,48.0,52.0,53.0,54.0,0,,
644,05/03/2005,14.0,27.0,29.0,31.0,34.0,57.0,0,,
643,02/03/2005,14.0,24.0,37.0,40.0,42.0,45.0,0,,
642,26/02/2005,17.0,36.0,40.0,44.0,51.0,56.0,0,,
641,23/02/2005,1.0,9.0,13.0,17.0,33.0,34.0,1,31923289.19,
640,19/02/2005,12.0,19.0,42.0,46.0,59.0,60.0,0,,
639,16/02/2005,13.0,35.0,39.0,45.0,51.0,60.0,0,,
638,12/02/2005,10.0,11.0,36.0,41.0,42.0,50.0,0,,
637,05/02/2005,11.0,18.0,43.0,48.0,52.0,58.0,0,,
636,02/02/2005,26.0,28.0,30.0,32.0,34.0,50.0,0,,
635,29/01/2005,8.0,20.0,26.0,37.0,42.0,49.0,0,,
634,26/01/2005,10.0,13.0,24.0,41.0,42.0,56.0,0,,
633,22/01/2005,5.0,11.0,22.0,27.0,46.0,50.0,0,,
632,19/01/2005,2.0,19.0,28.0,48.0,51.0,54.0,0,,
631,15/01/2005,1.0,20.0,28.0,32.0,44.0,47.0,1,10579247.17,
630,12/01/2005,12.0,16.0,20.0,45.0,53.0,60.0,0,,
629,08/01/2005,15.0,16.0,39.0,40.0,47.0,51.0,1,1104456.38,
628,05/01/2005,8.0,16.0,22.0,30.0,56.0,58.0,1,17373966.13,
627,29/12/2004,1.0,13.0,19.0,45.0,56.0,58.0,0,,
626,22/12/2004,7.0,8.0,18.0,22.0,39.0,49.0,0,,
625,18/12/2004,12.0,24.0,32.0,40.0,42.0,59.0,0,,
624,15/12/2004,8.0,23.0,34.0,39.0,43.0,52.0,1,22375180.08,
623,11/12/2004,9.0,23.0,30.0,42.0,49.0,55.0,0,,
622,08/12/2004,19.0,27.0,29.0,38.0,50.0,59.0,0,,
621,04/12/2004,26.0,29.0,31.0,49.0,50.0,57.0,0,,
620,01/12/2004,1.0,3.0,13.0,22.0,29.0,32.0,0,,
619,27/11/2004,8.0,12.0,14.0,16.0,19.0,46.0,0,,
618,24/11/2004,3.0,8.0,10.0,13.0,24.0,60.0,0,,
617,20/11/2004,3.0,5.0,25.0,33.0,36.0,49.0,2,17791387.59,
616,17/11/2004,2.0,12.0,16.0,24.0,26.0,54.0,0,,
615,13/11/2004,5.0,8.0,10.0,27.0,31.0,51.0,0,,
614,10/11/2004,12.0,16.0,31.0,48.0,57.0,60.0,0,,
613,06/11/2004,6.0,13.0,19.0,44.0,54.0,55.0,0,,
612,03/11/2004,15.0,18.0,33.0,50.0,53.0,55.0,0,,
611,30/10/2004,16.0,21.0,22.0,33.0,48.0,49.0,0,,
610,27/10/2004,25.0,30.0,43.0,45.0,47.0,49.0,0,,
609,23/10/2004,2.0,6.0,15.0,58.0,59.0,60.0,0,,
608,20/10/2004,6.0,13.0,19.0,24.0,30.0,37.0,0,,
607,16/10/2004,6.0,11.0,19.0,27.0,41.0,59.0,0,,
606,13/10/2004,6.0,23.0,32.0,35.0,41.0,55.0,1,11878491.65,
605,09/10/2004,4.0,24.0,44.0,49.0,52.0,53.0,0,,
604,06/10/2004,15.0,25.0,41.0,46.0,49.0,51.0,0,,
603,02/10/2004,4.0,8.0,11.0,12.0,29.0,44.0,1,24750883.61,
602,29/09/2004,7.0,13.0,38.0,46.0,55.0,60.0,0,,
601,25/09/2004,10.0,19.0,22.0,29.0,30.0,37.0,0,,
600,22/09/2004,16.0,18.0,31.0,34.0,39.0,54.0,0,,
599,18/09/2004,4.0,6.0,9.0,23.0,45.0,51.0,0,,
598,15/09/2004,5.0,16.0,34.0,38.0,50.0,53.0,2,23179951.19,
597,11/09/2004,22.0,27.0,29.0,40.0,42.0,56.0,0,,
596,08/09/2004,11.0,14.0,28.0,43.0,54.0,60.0,0,,
595,04/09/2004,1.0,2.0,25.0,43.0,50.0,54.0,0,,
594,01/09/2004,10.0,13.0,29.0,47.0,53.0,55.0,0,,
593,28/08/2004,1.0,25.0,27.0,29.0,49.0,59.0,0,,
592,25/08/2004,13.0,14.0,42.0,47.0,55.0,59.0,0,,
591,21/08/2004,1.0,3.0,18.0,34.0,50.0,58.0,0,,
590,18/08/2004,4.0,5.0,18.0,25.0,28.0,51.0,0,,
589,14/08/2004,6.0,7.0,8.0,13.0,33.0,59.0,0,,
588,11/08/2004,11.0,13.0,45.0,46.0,53.0,55.0,0,,
587,07/08/2004,2.0,18.0,29.0,30.0,36.0,60.0,0,,
586,04/08/2004,11.0,13.0,38.0,39.0,45.0,54.0,0,,
585,31/07/2004,12.0,24.0,33.0,36.0,39.0,57.0,1,10166807.68,
584,28/07/2004,7.0,8.0,23.0,30.0,32.0,53.0,0,,
583,24/07/2004,6.0,7.0,20.0,41.0,43.0,55.0,0,,
582,21/07/2004,13.0,29.0,40.0,45.0,51.0,59.0,0,,
581,17/07/2004,14.0,17.0,25.0,30.0,39.0,52.0,1,11781320.02,
580,14/07/2004,15.0,16.0,18.0,28.0,38.0,47.0,0,,
579,10/07/2004,4.0,9.0,15.0,17.0,34.0,39.0,1,1175432.13,
578,07/07/2004,3.0,18.0,23.0,48.0,56.0,58.0,1,3982872.62,
577,03/07/2004,8.0,23.0,24.0,28.0,31.0,47.0,0,,
576,30/06/2004,7.0,8.0,18.0,39.0,43.0,52.0,0,,
575,26/06/2004,5.0,18.0,21.0,29.0,35.0,48.0,2,25737016.52,
574,23/06/2004,2.0,10.0,17.0,23.0,32.0,44.0,0,,
573,19/06/2004,6.0,17.0,22.0,29.0,40.0,59.0,0,,
572,16/06/2004,3.0,9.0,16.0,20.0,33.0,60.0,0,,
571,12/06/2004,12.0,13.0,14.0,31.0,50.0,51.0,0,,
570,09/06/2004,15.0,32.0,33.0,35.0,36.0,51.0,0,,
569,05/06/2004,3.0,9.0,14.0,15.0,32.0,57.0,1,46663532.7,
568,02/06/2004,13.0,17.0,22.0,25.0,29.0,41.0,0,,
567,29/05/2004,11.0,31.0,38.0,41.0,57.0,58.0,0,,
566,26/05/2004,6.0,13.0,17.0,18.0,20.0,37.0,0,,
565,22/05/2004,7.0,31.0,34.0,35.0,37.0,45.0,0,,
564,19/05/2004,10.0,13.0,20.0,32.0,38.0,49.0,0,,
563,15/05/2004,5.0,8.0,23.0,34.0,44.0,51.0,0,,
562,12/05/2004,16.0,23.0,35.0,37.0,55.0,57.0,0,,
561,08/05/2004,1.0,20.0,36.0,39.0,49.0,55.0,0,,
560,05/05/2004,2.0,11.0,18.0,30.0,32.0,58.0,0,,
559,01/05/2004,6.0,13.0,17.0,25.0,36.0,53.0,1,3707152.54,
558,28/04/2004,7.0,14.0,31.0,57.0,58.0,59.0,0,,
557,24/04/2004,8.0,12.0,18.0,23.0,38.0,49.0,0,,
556,21/04/2004,8.0,10.0,17.0,30.0,33.0,45.0,0,,
555,17/04/2004,5.0,23.0,31.0,33.0,45.0,49.0,1,23810057.19,
554,14/04/2004,15.0,29.0,31.0,42.0,47.0,60.0,0,,
553,10/04/2004,4.0,43.0,46.0,53.0,54.0,58.0,0,,
552,07/04/2004,9.0,22.0,47.0,49.0,52.0,54.0,0,,
551,03/04/2004,12.0,21.0,46.0,48.0,56.0,57.0,0,,
550,31/03/2004,16.0,17.0,38.0,39.0,45.0,56.0,0,,
549,27/03/2004,8.0,13.0,22.0,46.0,51.0,58.0,0,,
548,24/03/2004,14.0,47.0,49.0,51.0,58.0,59.0,0,,
547,20/03/2004,4.0,13.0,28.0,30.0,53.0,59.0,1,1746857.35,
546,17/03/2004,4.0,5.0,13.0,17.0,46.0,54.0,0,,
545,13/03/2004,17.0,29.0,35.0,40.0,43.0,57.0,1,6409645.53,
544,10/03/2004,11.0,17.0,33.0,34.0,47.0,56.0,0,,
543,06/03/2004,35.0,37.0,42.0,46.0,49.0,54.0,1,1836749.58,
542,03/03/2004,4.0,6.0,19.0,28.0,35.0,49.0,0,,
541,28/02/2004,13.0,27.0,49.0,52.0,57.0,58.0,1,9144543.5,
540,21/02/2004,4.0,22.0,28.0,30.0,44.0,49.0,0,,
539,18/02/2004,6.0,16.0,19.0,47.0,50.0,55.0,0,,
538,14/02/2004,3.0,25.0,43.0,45.0,52.0,56.0,0,,
537,11/02/2004,3.0,7.0,19.0,34.0,37.0,39.0,1,2054340.05,
536,07/02/2004,14.0,15.0,22.0,23.0,25.0,37.0,0,,
535,04/02/2004,6.0,14.0,28.0,47.0,49.0,56.0,1,7834139.14,
534,31/01/2004,3.0,8.0,23.0,31.0,48.0,57.0,1,15184658.12,
533,28/01/2004,13.0,18.0,21.0,27.0,53.0,59.0,0,,
532,24/01/2004,4.0,9.0,12.0,13.0,52.0,53.0,0,,
531,21/01/2004,1.0,3.0,7.0,18.0,35.0,50.0,0,,
530,17/01/2004,1.0,6.0,21.0,25.0,32.0,49.0,0,,
529,14/01/2004,1.0,13.0,33.0,38.0,45.0,56.0,15,348732.75,
528,10/01/2004,8.0,12.0,28.0,31.0,34.0,37.0,0,,
527,07/01/2004,6.0,14.0,17.0,26.0,50.0,52.0,0,,
526,03/01/2004,3.0,21.0,31.0,36.0,55.0,59.0,0,,
525,27/12/2003,8.0,10.0,24.0,26.0,32.0,49.0,2,10208722.99,
524,20/12/2003,19.0,29.0,34.0,41.0,47.0,48.0,1,42794697.56,
523,17/12/2003,28.0,39.0,40.0,44.0,45.0,58.0,0,,
522,13/12/2003,6.0,14.0,15.0,25.0,49.0,52.0,0,,
521,10/12/2003,15.0,25.0,28.0,32.0,38.0,45.0,0,,
520,06/12/2003,9.0,12.0,17.0,32.0,34.0,35.0,0,,
519,03/12/2003,9.0,15.0,19.0,22.0,36.0,42.0,0,,
518,29/11/2003,5.0,8.0,10.0,15.0,18.0,44.0,0,,
517,26/11/2003,7.0,8.0,28.0,32.0,38.0,51.0,0,,
516,22/11/2003,5.0,13.0,24.0,33.0,34.0,35.0,0,,
515,19/11/2003,15.0,16.0,39.0,45.0,48.0,57.0,0,,
514,15/11/2003,15.0,36.0,40.0,42.0,51.0,52.0,0,,
513,12/11/2003,10.0,19.0,27.0,33.0,39.0,46.0,0,,
512,08/11/2003,4.0,8.0,31.0,40.0,53.0,58.0,3,653828.5,
511,05/11/2003,3.0,4.0,8.0,34.0,36.0,37.0,0,,
510,01/11/2003,1.0,4.0,30.0,41.0,45.0,58.0,2,4252983.06,
509,29/10/2003,28.0,32.0,33.0,34.0,35.0,55.0,0,,
508,25/10/2003,5.0,10.0,15.0,45.0,46.0,56.0,0,,
507,22/10/2003,3.0,5.0,27.0,33.0,44.0,58.0,2,1963484.53,
506,18/10/2003,4.0,15.0,31.0,34.0,37.0,38.0,0,,
505,15/10/2003,3.0,20.0,28.0,46.0,47.0,52.0,0,,
504,11/10/2003,8.0,11.0,19.0,30.0,39.0,50.0,0,,
503,08/10/2003,7.0,10.0,21.0,27.0,48.0,49.0,0,,
502,04/10/2003,7.0,13.0,21.0,24.0,33.0,50.0,2,730915.33,
501,01/10/2003,16.0,27.0,28.0,34.0,39.0,56.0,0,,
500,27/09/2003,21.0,29.0,35.0,36.0,38.0,54.0,1,9394248.83,
499,20/09/2003,1.0,4.0,5.0,11.0,44.0,59.0,1,8698099.22,
498,17/09/2003,2.0,6.0,28.0,49.0,50.0,57.0,0,,
497,13/09/2003,9.0,13.0,20.0,32.0,41.0,58.0,0,,
496,10/09/2003,10.0,19.0,20.0,29.0,41.0,59.0,0,,
495,06/09/2003,8.0,15.0,29.0,36.0,49.0,60.0,0,,
494,03/09/2003,18.0,20.0,28.0,32.0,49.0,53.0,0,,
493,30/08/2003,3.0,18.0,20.0,24.0,42.0,54.0,0,,
492,27/08/2003,2.0,6.0,15.0,18.0,56.0,57.0,0,,
491,23/08/2003,1.0,9.0,15.0,22.0,43.0,55.0,1,849344.26,
490,20/08/2003,5.0,11.0,23.0,29.0,54.0,58.0,1,11070173.5,
489,16/08/2003,17.0,28.0,33.0,36.0,53.0,59.0,0,,
488,13/08/2003,15.0,30.0,35.0,39.0,43.0,57.0,0,,
487,09/08/2003,8.0,22.0,25.0,48.0,52.0,54.0,2,467702.34,
486,06/08/2003,8.0,14.0,19.0,30.0,42.0,50.0,1,5125800.12,
485,02/08/2003,19.0,28.0,30.0,38.0,52.0,57.0,0,,
484,30/07/2003,17.0,18.0,19.0,38.0,49.0,53.0,0,,
483,26/07/2003,16.0,18.0,23.0,35.0,44.0,59.0,0,,
482,23/07/2003,12.0,13.0,33.0,53.0,54.0,56.0,0,,
481,19/07/2003,6.0,13.0,22.0,24.0,42.0,44.0,3,6796888.03,
480,16/07/2003,14.0,33.0,36.0,38.0,41.0,49.0,0,,
479,12/07/2003,20.0,26.0,41.0,46.0,54.0,58.0,0,,
478,09/07/2003,3.0,8.0,21.0,25.0,30.0,31.0,0,,
477,05/07/2003,6.0,8.0,18.0,34.0,38.0,47.0,3,10401481.92,
476,02/07/2003,17.0,20.0,38.0,43.0,55.0,58.0,0,,
475,28/06/2003,6.0,8.0,19.0,22.0,43.0,52.0,0,,
474,25/06/2003,3.0,12.0,32.0,34.0,40.0,50.0,0,,
473,21/06/2003,7.0,23.0,41.0,49.0,51.0,58.0,0,,
472,18/06/2003,3.0,4.0,12.0,29.0,38.0,51.0,0,,
471,14/06/2003,5.0,31.0,32.0,36.0,51.0,59.0,0,,
470,11/06/2003,8.0,11.0,23.0,37.0,51.0,58.0,0,,
469,07/06/2003,13.0,21.0,26.0,29.0,42.0,47.0,2,2596432.92,
468,04/06/2003,5.0,6.0,23.0,25.0,39.0,51.0,0,,
467,31/05/2003,8.0,18.0,21.0,22.0,38.0,60.0,0,,
466,28/05/2003,11.0,16.0,28.0,29.0,30.0,45.0,0,,
465,24/05/2003,1.0,22.0,31.0,46.0,51.0,57.0,0,,
464,21/05/2003,6.0,24.0,33.0,38.0,45.0,50.0,1,28414544.43,
463,17/05/2003,2.0,3.0,7.0,18.0,45.0,53.0,0,,
462,14/05/2003,17.0,19.0,22.0,26.0,27.0,48.0,0,,
461,10/05/2003,15.0,17.0,20.0,29.0,30.0,60.0,0,,
460,07/05/2003,19.0,23.0,30.0,37.0,49.0,55.0,0,,
459,03/05/2003,8.0,15.0,17.0,39.0,43.0,49.0,0,,
458,30/04/2003,13.0,24.0,32.0,34.0,43.0,53.0,0,,
457,26/04/2003,15.0,17.0,24.0,27.0,32.0,48.0,3,10000441.74,
456,23/04/2003,3.0,17.0,22.0,27.0,33.0,40.0,0,,
455,19/04/2003,2.0,14.0,15.0,17.0,50.0,59.0,0,,
454,16/04/2003,4.0,17.0,24.0,42.0,46.0,56.0,0,,
453,12/04/2003,8.0,20.0,23.0,34.0,52.0,58.0,0,,
452,09/04/2003,11.0,16.0,30.0,36.0,51.0,54.0,0,,
